prize_id,prize_alias,prize_name,prize_institution,prize_year,prize_genre,person_id,person_role,last_name,first_name,name,gender,sexuality,uk_residence,ethnicity_macro,ethnicity,highest_degree,degree_institution,degree_field_category,degree_field,viaf,book_id,book_title
4,Costa Novel Award,Costa Novel Award,Costa,2018,Fiction,51,winner,Rooney,Sally,"Rooney, Sally",woman,unknown,False,Irish,Irish,Bachelors,"Trinity College, Dublin",Language and Literature,English Literature,49149912708206212971,277,Normal People
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2018,Fiction,315,winner,Shamsie,Kamila,"Shamsie, Kamila",woman,unknown,True,Asian,Pakistani British,Masters,"University of Massachusetts, Amherst",Writing,Creative Writing,102271932,386,Home Fire
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2018,Poetry,525,winner,Sullivan,Hannah,"Sullivan, Hannah",woman,unknown,True,White British,British,Doctorate,Harvard University,Language and Literature,English and American Literature,292640194,672,Three Poems
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2018,Poetry,525,shortlisted,Sullivan,Hannah,"Sullivan, Hannah",woman,unknown,True,White British,British,Doctorate,Harvard University,Language and Literature,English and American Literature,292640194,672,Three Poems
3,Costa First Novel Award,Costa First Novel Award,Costa,2018,Fiction,50,winner,Turton,Stuart,"Turton, Stuart",man,unknown,True,White British,English,Bachelors,unknown,Multiple,English and Philosophy,2150516750903442710,341,The Seven Deaths of Evelyn Hardcastle
2,Costa Book of the Year,Costa Book of the Year,Costa,2018,No/Any/Multi Genre,49,winner,van Es,Bart,"van Es, Bart",man,unknown,True,Non-UK White,Dutch,Bachelors,University of Cambridge,Language and Literature,English Literature,15003652,345,The Cut Out Girl
5,Costa Biography Award,Costa Biography Award,Costa,2018,Biography,49,winner,van Es,Bart,"van Es, Bart",man,unknown,True,Non-UK White,Dutch,Bachelors,University of Cambridge,Language and Literature,English Literature,15003652,345,The Cut Out Girl
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2018,Crime,430,shortlisted,Viskic,Emma,"Viskic, Emma",woman,unknown,False,Non-UK White,Slavic Australian,unknown,unknown,unknown,unknown,74152380125101762883,544,Resurrection Bay
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2018,Fiction,320,shortlisted,Ward,Jesmyn,"Ward, Jesmyn",woman,unknown,False,Non-White American,Black American,Masters,University of Michigan,Writing,Creative Writing,48698155,391,"Sing, Unburied, Sing"
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2018,Fiction,5,winner,Williams,Eley,"Williams, Eley",woman,queer,True,White British,British,Doctorate,unknown,unknown,unknown,46151302946448662467,354,Attrib. and Other Stories
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2018,Non-Fiction,620,shortlisted,Zimmer,Carl,"Zimmer, Carl",man,unknown,False,Non-UK White,White American,Bachelors,Yale University,Language and Literature,English,116895897,782,She Has Her Mother's Laugh
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2019,Crime,421,shortlisted,Askew,Claire,"Askew, Claire",woman,unknown,True,White British,Scottish,Doctorate,University of Edinburgh,Writing,Creative Writing,250428842,537,All the Hidden Truths
8,Booker Prize,Man Booker Prize,Booker Foundation,2019,Fiction,190,winner,Atwood,Margaret,"Atwood, Margaret",woman,unknown,False,Non-UK White,White Canadian,Masters,Radcliffe College,Language and Literature,English Literature,109322990,14,The Testaments
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2019,Fiction,279,shortlisted,Barker,Pat,"Barker, Pat",woman,unknown,True,White British,English,unknown,University of Cambridge,Multiple,Philosophy and English,98651598,382,The Silence of the Girls
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2019,Children'S,48,winner,Bilan,Jasbinder,"Bilan, Jasbinder",woman,unknown,True,Asian,Indian British,Masters,Bath Spa University,Writing,Creative Writing,432157523358527032076,32,Asha & the Spirit Bird
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2019,Fiction,312,shortlisted,Braithwaite,Oyinkan,"Braithwaite, Oyinkan",woman,unknown,False,African,Nigerian British,Bachelors,Kingston University,Multiple,Creative Writing and Law,16152380022501760537,383,"My Sister, the Serial Killer"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2019,Fiction,193,shortlisted,Burns,Anna,"Burns, Anna",woman,unknown,True,White British,Northern Irish,none,none,none,none,85321496,43,Milkman
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2019,Non-Fiction,610,shortlisted,Cep,Casey,"Cep, Casey",woman,queer,False,Non-UK White,White American,Masters,University of Oxford,Philosophy and Theology,Theology,5154380935930291088,772,Furious Hours
6,Costa Poetry Award,Costa Poetry Award,Costa,2019,Poetry,47,winner,Chan,Mary Jean,"Chan, Mary Jean",non-binary,queer,True,Asian,Hong Kong,Doctorate,University of London,Writing,Creative Writing,11158003721401880544,53,Flèche
4,Costa Novel Award,Costa Novel Award,Costa,2019,Fiction,46,winner,Coe,Jonathan,"Coe, Jonathan",man,unknown,True,White British,English,Doctorate,University of Warwick,Language and Literature,English Literature,7446091,54,Middle England
3,Costa First Novel Award,Costa First Novel Award,Costa,2019,Fiction,45,winner,Collins,Sara,"Collins, Sara",woman,unknown,True,Caribbean,Jamaican Caymanian,Masters,University of Cambridge,Writing,Creative Writing,233439720,57,The Confessions of Frannie Langton
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2019,Crime,425,winner,Craven,MW,"Craven, MW",man,unknown,True,White British,English,Bachelors,Newcastle University,Medicine and Social Work,Social Work,2644153472515745360006,538,The Puppet Show
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2019,Non-Fiction,611,shortlisted,Cumming,Laura,"Cumming, Laura",woman,unknown,True,White British,Scottish,unknown,unknown,unknown,unknown,46249956,773,On Chapel Sands
8,Booker Prize,Man Booker Prize,Booker Foundation,2019,Fiction,3,shortlisted,Ellmann,Lucy,"Ellmann, Lucy",woman,unknown,True,White British,American British,Masters,Courtauld Institute of Art,unknown,unknown,114205784,84,"Ducks, Newburyport"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2019,Fiction,313,shortlisted,Evans,Diana,"Evans, Diana",woman,unknown,True,Black British,British Nigerian,Masters,University of East Anglia,Writing,Creative Writing,71701271,384,Ordinary People
8,Booker Prize,Man Booker Prize,Booker Foundation,2019,Fiction,189,winner,Evaristo,Bernardine,"Evaristo, Bernardine",woman,unknown,True,Black British,British Nigerian,Doctorate,University of London,Writing,Creative Writing,92536933,87,"Girl, Woman, Other"
2,Costa Book of the Year,Costa Book of the Year,Costa,2019,No/Any/Multi Genre,44,winner,Fairweather,Jack,"Fairweather, Jack",man,unknown,True,White British,English,unknown,University of Oxford,unknown,unknown,210986642,89,The Volunteer
5,Costa Biography Award,Costa Biography Award,Costa,2019,Biography,44,winner,Fairweather,Jack,"Fairweather, Jack",man,unknown,True,White British,English,unknown,University of Oxford,unknown,unknown,210986642,89,The Volunteer
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2019,Non-Fiction,612,shortlisted,Feaver,William,"Feaver, William",man,unknown,True,White British,British,unknown,unknown,unknown,unknown,9846019,774,The Lives of Lucian Freud
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2019,Fiction,311,winner,Jones,Tayari,"Jones, Tayari",woman,unknown,True,Non-White American,Black American,Masters,Victoria University of Wellington,Politics and Economics,Political Science,65814928,381,An American Marriage
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2019,Drama,513,winner,Joseph,Yasmin,"Joseph, Yasmin",woman,unknown,True,Caribbean,Mixed Caribbean,Bachelors,unknown,Language and Literature,English and Drama,14163753745234272644,660,J'Ouvert
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2019,Crime,426,shortlisted,Kent,Christobel,"Kent, Christobel",woman,unknown,True,White British,English,unknown,University of Cambridge,unknown,unknown,58769947,539,What We Did
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2019,Fiction,4,winner,Laing,Olivia,"Laing, Olivia",non-binary,queer,True,White British,English,Bachelors,unknown,Maths and Sciences,Herbal Medicine,172377937,172,Crudo
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2019,Crime,427,shortlisted,Leon,Donna,"Leon, Donna",woman,unknown,False,Non-UK White,White American,Bachelors,unknown,unknown,unknown,27182947,540,Unto Us a Son is Given
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2019,Non-Fiction,613,shortlisted,Lovell,Julia,"Lovell, Julia",woman,unknown,True,White British,British,Doctorate,University of Cambridge,History and Cultural Studies,Chinese History,87599924,775,Maoism
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2019,Crime,428,shortlisted,Miller,Derek B.,"Miller, Derek B.",man,unknown,False,Jewish,Jewish American,Doctorate,unknown,Politics and Economics,International Relations,44067959,541,American by Day
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2019,Fiction,314,shortlisted,Miller,Madeline,"Miller, Madeline",woman,unknown,False,Non-UK White,White American,Masters,unknown,Language and Literature,Literature,186605056,385,Circe
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2019,Non-Fiction,614,shortlisted,Moaveni,Azadeh,"Moaveni, Azadeh",woman,unknown,False,Non-UK White,Iranian American,unknown,unknown,unknown,unknown,102228202,776,Guest House for Young Women
8,Booker Prize,Man Booker Prize,Booker Foundation,2019,Fiction,191,shortlisted,Obioma,Chigozie,"Obioma, Chigozie",man,unknown,True,African,Nigerian,Masters,unknown,unknown,unknown,78894785,249,An Orchestra of Minorities
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2019,Poetry,524,winner,Robinson,Roger,"Robinson, Roger",man,unknown,True,Caribbean,British Trinidadian,unknown,unknown,unknown,unknown,311778633,671,A Portable Paradise
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2019,Non-Fiction,609,winner,Rubenhold,Hallie,"Rubenhold, Hallie",woman,unknown,True,White British,American British,Doctorate,University of Leeds,History and Cultural Studies,18th c History,63529812,771,The Five: The Untold Lives of the Women Killed by Jack the Ripper
8,Booker Prize,Man Booker Prize,Booker Foundation,2019,Fiction,149,shortlisted,Rushdie,Salman,"Rushdie, Salman",man,unknown,True,Asian,Indian British,Masters,University of Cambridge,History and Cultural Studies,History,29540187,281,Quichotte
8,Booker Prize,Man Booker Prize,Booker Foundation,2019,Fiction,192,shortlisted,Shafak,Elif,"Shafak, Elif",woman,unknown,True,Non-UK White,Turkish British,Doctorate,Middle East Technical University,Politics and Economics,Political Science,64320935,292,10 Minutes 38 Seconds in This Strange World
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2019,Sff,491,winner,Tchaikovsky,Adrian,"Tchaikovsky, Adrian",man,unknown,True,White British,British,Bachelors,University of Reading,Maths and Sciences,Zoology and Psychology,102929550,630,Children of Ruin
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2019,Crime,429,shortlisted,Wood,Benjamin,"Wood, Benjamin",man,unknown,True,White British,English,unknown,unknown,unknown,unknown,171626675,542,A Station on the Path to Somewhere Better
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2020,Crime,421,shortlisted,Askew,Claire,"Askew, Claire",woman,unknown,True,White British,Scottish,Doctorate,University of Edinburgh,Writing,Creative Writing,250428842,532,What You Pay For
6,Costa Poetry Award,Costa Poetry Award,Costa,2020,Poetry,42,winner,Boland,Eavan,"Boland, Eavan",woman,unknown,False,Irish,Irish,Bachelors,University of Cambridge,unknown,unknown,22253909,34,The Historians
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2020,Crime,457,shortlisted,Brodrick,William,"Brodrick, William",man,unknown,True,White British,English,Bachelors,University of London,Philosophy and Theology,Philosophy and Theology,306080383,533,Forced Confessions
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,Non-Fiction,603,winner,Brown,Craig,"Brown, Craig",man,unknown,True,White British,English,none,none,none,none,46838169,765,One Two Three Four: The Beatles in Time
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,Non-Fiction,604,shortlisted,Cobb,Matthew,"Cobb, Matthew",man,unknown,True,White British,British,Doctorate,University of Sheffield,Maths and Sciences,Psychology and Genetics,31411584,766,The Idea of the Brain
8,Booker Prize,Booker Prize,Booker Foundation,2020,Fiction,184,shortlisted,Cook,Diane,"Cook, Diane",woman,unknown,False,Non-UK White,White American,Masters,Columbia University,unknown,unknown,308756312,60,The New Wilderness
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,Fiction,309,shortlisted,Cruz,Angie,"Cruz, Angie",woman,unknown,False,Non-White American,Dominican American,Masters,New York University,unknown,unknown,270811035,378,Dominicana
8,Booker Prize,Booker Prize,Booker Foundation,2020,Fiction,185,shortlisted,Dangarembga,Tsitsi,"Dangarembga, Tsitsi",woman,unknown,False,African,Zimbabwean,Doctorate,Humboldt University Berlin,History and Cultural Studies,African Studies,84149102,66,This Mournable Body
8,Booker Prize,Booker Prize,Booker Foundation,2020,Fiction,186,shortlisted,Doshi,Avni,"Doshi, Avni",woman,unknown,False,Asian,Indian American,Masters,University College London,History and Cultural Studies,Art History,19159939388225251084,75,Burnt Sugar
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2020,Fiction,3,winner,Ellmann,Lucy,"Ellmann, Lucy",woman,unknown,True,White British,American British,Masters,Courtauld Institute of Art,unknown,unknown,114205784,84,"Ducks, Newburyport"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,Fiction,189,shortlisted,Evaristo,Bernardine,"Evaristo, Bernardine",woman,unknown,True,Black British,British Nigerian,Doctorate,University of London,Writing,Creative Writing,92536933,87,"Girl, Woman, Other"
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2020,Children'S,43,winner,Farrant,Natasha,"Farrant, Natasha",woman,unknown,True,Non-UK White,French British Dutch,Masters,London School of Economics,History and Cultural Studies,Social Anthropology,250334042,92,Voyage of the Sparrowhawk
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,Fiction,310,shortlisted,Haynes,Natalie,"Haynes, Natalie",woman,unknown,True,White British,English,unknown,University of Cambridge,Language and Literature,Classics,168912407,377,A Thousand Ships
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,Non-Fiction,605,shortlisted,Hazareesingh,Sudhir,"Hazareesingh, Sudhir",man,unknown,True,Black British,British Mauritian,Doctorate,University of Oxford,History and Cultural Studies,History,64072941,767,Black Spartacus
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2020,Crime,423,shortlisted,Herron,Mick,"Herron, Mick",man,unknown,True,White British,British,Bachelors,University of Oxford,Language and Literature,English,24546389,534,Joe Country
